OTU_1,OTU_2,OTU_3,OTU_4,OTU_5,OTU_6,OTU_7,OTU_8,OTU_9,OTU_10,OTU_11,OTU_12,OTU_13,OTU_14,OTU_15,OTU_16,OTU_17,OTU_18,OTU_19,OTU_20,OTU_21,OTU_22,OTU_23,OTU_24,OTU_25,OTU_26,OTU_27,OTU_28,OTU_29,OTU_30,OTU_31,OTU_32,OTU_33,OTU_34,OTU_35,OTU_36,OTU_37,OTU_38,OTU_39,OTU_40,OTU_41,OTU_42,OTU_43,OTU_44,OTU_45,OTU_46,OTU_47,OTU_48,OTU_49,OTU_50,Label
0.4355998990534864,0.6380291590663086,0.5291586912843093,0.4904957109918473,0.655326113149759,0.4634915664525,0.6241130865349325,0.6311368322310661,0.4093232959100452,0.6284208291301724,0.4105467981249762,0.5194562364815639,0.5490461333881788,0.3047822796871422,0.4270124566543539,0.5532390296579832,0.5756838410197536,0.432631574629775,0.4703232392698899,0.4265934444585678,0.3983867714562606,0.4895154412532341,0.3911105875445388,0.55509993317906,0.5440291667685632,0.5730589846087315,0.4571666839543749,0.4113062714930349,0.4358785814516597,0.3219497843652186,0.4489878563288249,0.4976313446846532,0.6244335161092752,0.4268074140907319,0.6375667975101573,0.4892273153227817,0.6853769336156269,0.7659759642710555,0.78194511007486,0.3661668510133506,0.4809689547937281,0.4052585109586025,0.3400713774427108,0.4316079275501942,0.4917982968165186,0.4794921259752443,0.3598695623278163,0.4391326888394837,0.4242654460193896,0.4673580588915864,0
0.3727304376290649,0.4530020439571537,0.3593365100621337,0.2473816598479014,0.4561124949896165,0.4567434809322322,0.2494234697473312,0.4659705913750897,0.6080080229337104,0.526945068419028,0.4621649760149064,0.4628510091755541,0.3868932697359959,0.4551124376422811,0.4984590203111464,0.4882389099921728,0.5937325352793543,0.5909219270879242,0.3629393346833022,0.40216399754064,0.5524106525934604,0.4285034079791153,0.5331737950737766,0.4798431735103581,0.6033282182896811,0.483734545582947,0.5171356840509833,0.4609356005703017,0.5694630894475762,0.5756583283093617,0.4854595618538043,0.4268270418344521,0.3609366976649323,0.4122949344993782,0.5302409956551313,0.4555680946007825,0.4433816321973688,0.5389210417031723,0.5984766854177399,0.3344387485249724,0.4582840012667631,0.4736900942580302,0.5115255998528893,0.7590705725413376,0.3498930290396822,0.6954207070506742,0.4349372554942874,0.360510322024608,0.7059895201411692,0.5042412059149615,0
0.638700169574012,0.4203435126142522,0.7886913248831735,0.4905350510892897,0.494940675627381,0.4660070624010393,0.5465115549343096,0.5545675660988194,0.5227211322405144,0.4794768881109813,0.3335375522417683,0.5672124708616075,0.4524663153965458,0.3816083902227491,0.4177254966281091,0.5691882947586354,0.5916861704815863,0.5206708510834422,0.4410586843615511,0.5972247691075366,0.656810404560356,0.704427348965006,0.5634820408211304,0.405071967310448,0.6412439406905606,0.6082544384467622,0.5438914851109895,0.4527714166701926,0.4068253570754047,0.5267425450008343,0.5639144307105928,0.5777608691698879,0.5259107872428299,0.4685476793684417,0.4326060563714949,0.6267266477652125,0.5700991281468719,0.4816972820291361,0.4904098748455738,0.414615617430368,0.5069011440075902,0.5409151155151067,0.4253504506013272,0.4737156617367594,0.5622701391290843,0.6673478380786945,0.5261428440297715,0.4160243540054673,0.450421816173556,0.2549979150120544,0
0.5039429664936627,0.4125367847552129,0.5401597989589296,0.5371292408344529,0.5049959206659492,0.6192875117560425,0.5096046280889879,0.3663891333954132,0.508577287440599,0.5849874324518489,0.3060438684872912,0.5528438912902169,0.2905086592687302,0.5577536689028635,0.5253930801492616,0.4916091611035327,0.4323203152240822,0.5322201311943111,0.5194480990438878,0.5418509634109883,0.5164122088264564,0.4857016462254406,0.617067129910351,0.6110493771560908,0.5488819103493041,0.6190137966315095,0.3970730869239292,0.5432423211881726,0.4061046653746548,0.5331289988826021,0.4682767966711646,0.3382333256962266,0.5120067560460169,0.5694098478428212,0.4401251534466017,0.347222754887377,0.4626109274597978,0.4463102316380857,0.4970327186649501,0.6412022900899721,0.6023487384388014,0.4043019892828412,0.4042521452974056,0.5945595897640553,0.4888166918140215,0.559441108074042,0.7107231716869151,0.4064016274610241,0.4738432108892999,0.4904309166863609,0
0.5969033250155735,0.4236277978321778,0.4428178513763242,0.4707959507002056,0.3075880167392243,0.4954594325358952,0.5140048468960076,0.4774555497234263,0.5149075394752329,0.4385130090641989,0.429987108459423,0.6306778990016201,0.5945598774434158,0.5582578285972657,0.5643745305912758,0.5205009118218545,0.492565143894922,0.5024750160446027,0.415608687980995,0.3984944141450097,0.49993143755863,0.3986427123152588,0.5382371680464374,0.4637541620822244,0.3901015591810842,0.5511708562527943,0.4983661297037168,0.51075081613004,0.4616345856122733,0.3993497339529976,0.6648825501044688,0.6084123078653692,0.6503865936307817,0.4463523943398637,0.4731450222400771,0.3320636125605161,0.4909389546687837,0.6053453911382644,0.4408854968719033,0.5670849795067113,0.5541808851319013,0.3358255806620767,0.6491539011888827,0.462437024519205,0.5411666231905182,0.5783306501794908,0.5881466036643145,0.5352578669493648,0.5028409733677044,0.3738188359022294,0
0.491352734314151,0.5543229335804211,0.5459753621896852,0.3564620766940237,0.4236793646388937,0.5737680510761288,0.4341133919180528,0.5470881290110552,0.4947122832714501,0.1272616883364319,0.5981265326229114,0.5668185676952633,0.5331979906348546,0.5777089556431332,0.6147493377150227,0.4517416714297555,0.4980641181893457,0.6078536055517472,0.4948917828641433,0.3782468616063208,0.4039864846561786,0.5076192940778689,0.6309769748173216,0.3916620297312264,0.6655524117072444,0.6100048814746019,0.4833165150628033,0.6283132720727223,0.4494682745147101,0.5710307013765572,0.4863193782957827,0.3858942020169038,0.6486872998069969,0.4867346149929841,0.4907731626233069,0.5304968028597862,0.4172917010281467,0.3882440718444431,0.3990731468437447,0.5006791146735295,0.5043369627314045,0.3411146256269388,0.5745287519336223,0.5643870490499743,0.2444894615249092,0.518183712468572,0.4998013947194986,0.4672458832754995,0.5854749525175424,0.579242744309704,0
0.3252137134179161,0.4809926784840597,0.6691662764718247,0.5085767664038429,0.6537472065628269,0.566367954457267,0.5664631774034136,0.5931182055008893,0.6757993991190996,0.4574221734963443,0.7145426383628555,0.5047226570935601,0.4733534757342493,0.4736472698869429,0.6593014681380837,0.4910101412111047,0.5471599689650976,0.4385121983507576,0.526604370649378,0.3666829581149564,0.4680158353218343,0.2334720408661768,0.5436507198289581,0.543979576721524,0.3927174625763305,0.4226930364199784,0.6567395287581945,0.5592467113936144,0.4571001910202907,0.6309445438582071,0.5153570679403902,0.459596222126185,0.4813643521397012,0.5687720637150716,0.5826055479866574,0.4380741865734159,0.5710839615634911,0.4478923779340997,0.5001511619621719,0.6126654417891992,0.3843020405206723,0.3751147036759436,0.564296917927135,0.5635829801965916,0.6415470497307639,0.720802437554289,0.3156751668475855,0.3674237252766643,0.6391623871750153,0.4986529744501369,0
0.4348960849196979,0.6991522755111262,0.4959347524601134,0.4694922760453408,0.4360540955496225,0.3742125984130937,0.6236537137542445,0.4992241310876077,0.4906043087848695,0.3754623707167305,0.6029936843236174,0.5287481731255544,0.4920974535700753,0.5758818380443935,0.5535598798125988,0.5373619202812541,0.4463980915465415,0.5198829584053446,0.4729528389788334,0.4291256600482956,0.4058832450870131,0.6153964717484062,0.407083692719797,0.568757491962299,0.6645249439805303,0.4290638228176837,0.5707009137831077,0.522621683533502,0.4410725440662708,0.6679718738196848,0.4807888137489264,0.4062295395662345,0.3554563770001134,0.4776994093748951,0.5264278645727305,0.4797815779691505,0.574313521465346,0.3976900285321745,0.5359687007162651,0.4305113944214704,0.4549712730509835,0.6167541391237679,0.4651098958633219,0.4137628701244473,0.6721629156009568,0.5321271156534101,0.5596988237728961,0.3879446296790485,0.3974580075761278,0.3751347729677408,0
0.5535172794978677,0.4078894291336716,0.5393681536202473,0.5790690511234968,0.4805552467040264,0.8056924455922295,0.4520465162051585,0.5588137537225356,0.3804873447258188,0.4573496630974908,0.4512753622049505,0.5555268876064353,0.2482441278312077,0.6248200673856248,0.5614393018914592,0.4506471114122498,0.6116131732653058,0.572602402950079,0.485935415967799,0.4390241570181931,0.5743932568648684,0.3797012192359337,0.5288132207889131,0.5233955334975711,0.5381263508881651,0.468767276043281,0.4907566332425437,0.5258355680829397,0.411702366829253,0.5936662583171555,0.457825914778401,0.4589861070075003,0.3724983500950595,0.3006154141478624,0.5382130100704938,0.5509294545967449,0.6042352424181006,0.5088536021957103,0.4549186710854462,0.4088665350875491,0.621321355325464,0.447364576773439,0.4568774696648289,0.4978444832028134,0.5510740693631591,0.3958001881278232,0.552475444130479,0.4991537741651013,0.6376970016932079,0.5126560062072278,0
0.6237235174058263,0.478675422327883,0.4755368546930709,0.6230630832656265,0.5552966047803997,0.5485961374302885,0.6240124273949781,0.6174372728409679,0.5148037588205996,0.4498790413911819,0.5359147877010308,0.6499176108533914,0.3896398776464102,0.5819607702907139,0.4837480519093279,0.5401043136200792,0.3789061325762009,0.4167621758057263,0.5367113159788103,0.5370982172844424,0.3096453556566273,0.464503338091966,0.4201295718562439,0.4978342508710285,0.4673378954530134,0.4713793716626316,0.5067906205362632,0.4734406540061463,0.5271157605901953,0.6805478307629139,0.2958239810089865,0.5347947766749516,0.6063292921778232,0.5479652057303465,0.5193645296795801,0.3838918595047791,0.5472646741170324,0.3826239224609656,0.6726439236782282,0.3614020954606721,0.5758099669914234,0.4302421102800378,0.5094881779598911,0.5119144880936167,0.3616094299159234,0.4307131274813212,0.4392654223259786,0.3531725384942591,0.3940995554006224,0.5745210645950695,0
0.3899992288967626,0.3763222539641661,0.2749502529283189,0.3887526513558845,0.4269716499549662,0.5398645244247979,0.2895226208123854,0.4897860982227446,0.6782926727972887,0.3916719111122961,0.6900625069881974,0.6283870387936634,0.5819214966434415,0.4987408904479772,0.4839231550355033,0.5030871889043004,0.4589223555055604,0.7910982114189107,0.4977143096811945,0.6540068642173862,0.6673004816900392,0.5321685418852916,0.4174593368280144,0.5890313150472799,0.4659802311478124,0.3441958960253845,0.4490994403934552,0.5001643331268241,0.5538006695658304,0.5439999814187392,0.4752761499256173,0.494572440522418,0.4544343821430852,0.4232150473690981,0.5998640919619935,0.5109645062448336,0.5280475085614587,0.3994509044548173,0.5006711403601771,0.5476756074060686,0.4350029391359969,0.4612483635639887,0.4707287266652231,0.4599989067568508,0.6594941325392869,0.4918266575250429,0.5518314063360721,0.4753742660520182,0.490091066781993,0.8068811346298355,0
0.354679781888085,0.5748870673597546,0.4267798484018859,0.4458470855840125,0.3046356485837055,0.5457244572300987,0.4406393701466532,0.4715280157329191,0.4310957342442564,0.5235624573610936,0.5290314658843037,0.5439011242524944,0.5413409098845071,0.6510647749054684,0.6889571665779886,0.4728030950347739,0.6312508150391407,0.5157283972369934,0.6312044088351791,0.308296289715257,0.4637837935588564,0.4938332468569596,0.5142308565233648,0.5259586489235514,0.4616447289181662,0.4074450110451123,0.6542962860066601,0.6104952324100327,0.5600737016281815,0.5318338537215526,0.345226996722938,0.4630644288840592,0.5102280733477983,0.4398824116722015,0.5416223083217426,0.6264586572304566,0.4651836869843382,0.5218793084828144,0.5081777389150518,0.5764209060812266,0.6397206762075217,0.3643733540808154,0.5456146135297446,0.4313025563437507,0.437110832516585,0.5628759670005213,0.429571392266676,0.6153695238122616,0.5247868652473293,0.4538798843545563,0
0.4758196022801989,0.3954169643091384,0.3086519280772559,0.75465274348407,0.4058319862827262,0.3699310042038795,0.6766469486650787,0.4936580064867988,0.6460832097496307,0.4665108182259997,0.3866228798066594,0.5094116448282772,0.5839046618952346,0.4769065687106268,0.5863853887239927,0.2600517992616051,0.5976269316016,0.5604557598786002,0.4173246655977475,0.3545780338433056,0.4900765664740256,0.4118520868062494,0.3663271970881211,0.5588616376067669,0.5783003840628795,0.5584965426299934,0.4661787605212588,0.6210377203010912,0.4551149204678649,0.5239528083739758,0.6488016458065464,0.5239457051367068,0.5574132909322823,0.5531282976923823,0.3429293959265274,0.6027404005693979,0.4638445176846049,0.7209037020005334,0.3620752702965293,0.4284032131136728,0.4430083252822317,0.4728102365852924,0.5586887869173386,0.4811921890044511,0.3909458671322132,0.4318197614892072,0.5697329142366687,0.6080917802373864,0.6847946519157571,0.5224831368083758,0
0.518504870279248,0.6091928936045483,0.5067859319676925,0.6325880096459455,0.4476123967973069,0.3465979929242896,0.4393247250481875,0.4239994458766342,0.5121959675985587,0.5327360939800061,0.3381955727289107,0.5937846534826036,0.4749493651980049,0.5465746582266927,0.3417847599005618,0.4448550157160137,0.4113766942752662,0.384077717040734,0.505019346147699,0.442453283331308,0.4651760368606992,0.3385224524565847,0.5707800375313046,0.3374469066982965,0.4765155988177727,0.6820309304393203,0.4942739929074026,0.4934355407110846,0.3861853427591655,0.4772529776268246,0.5240305274811956,0.529603382277444,0.4424380895738999,0.4656470876541493,0.5662781808969981,0.5305808174518377,0.7380039129344127,0.630251297773032,0.4679478014999012,0.5459466341864719,0.4940124724346489,0.3840108418049022,0.6788433490977135,0.5934613230561147,0.2993598654022308,0.3586332887185406,0.5630956082769751,0.5219177510516481,0.3955875709999829,0.5201472937602472,0
0.6025289181237637,0.4981344025910063,0.5124333157845871,0.4903793839702057,0.4955917655475578,0.5806767412572684,0.5661365648315559,0.4225771513089485,0.6687870395265869,0.4461487323847625,0.2703220114964856,0.6095386856365368,0.7513931815121297,0.6040239394641342,0.4671031703563537,0.5649986804777661,0.4121093036659845,0.4617400672684986,0.622868353300547,0.6392146858991095,0.6479348622467576,0.40693987445274,0.5722242394690006,0.4484360504235963,0.3854253852629951,0.46542281647702,0.4932544845549597,0.6085497468674721,0.4263561067659309,0.601700618976983,0.4218945144269421,0.4173880181619952,0.4441811198079198,0.5616259198892717,0.5387003363904141,0.5539303707793171,0.5409100549192951,0.4483872791764,0.5217177294887869,0.634521197768865,0.4725938497683639,0.4593785472187097,0.5753134327772415,0.5963688027658978,0.559730211566747,0.5639284288932753,0.5044128556449213,0.5019321797904986,0.5069683227629354,0.2209022540030226,0
0.5739958894110005,0.5515557767805195,0.3891841087220952,0.4781528660242782,0.7194906589430768,0.5701264161361109,0.5046360781636787,0.325506547532682,0.5635458762302149,0.585505408558958,0.5608216571655288,0.6949059325383045,0.5381881779211725,0.4686248851230555,0.5488581035353393,0.5876853891460819,0.6815250416790956,0.347061597059388,0.4271218731595053,0.6027186635142081,0.4528890668826111,0.5013947002052372,0.1939256981071284,0.4591412703259892,0.5207961063196526,0.5163418366155443,0.5061737642885078,0.5370686424470043,0.4743978005390211,0.6019496366796429,0.292690891383597,0.5045707880764808,0.6961709223949893,0.3430274220451064,0.4912942676405936,0.3666465898829731,0.4209354576936134,0.3559676033533189,0.2107475955104715,0.6280953594388954,0.5226074046087386,0.4130292178192443,0.4890391572192936,0.5343099645429075,0.3348056614283309,0.4411454731108005,0.665752136888889,0.445783277196101,0.4011545463744676,0.6535865886319235,0
